subscriber,pre_spend,account_age,support_tickets,post_spend
1,57.769921645871776,51,0,81.98267992407074
1,50.39307129161053,44,1,73.94879196258007
0,45.44653512101127,6,1,58.39810919747137
0,48.786239935059676,28,1,73.37594543095126
0,2.443613961829165,31,0,25.494904403023877
1,53.15901258946462,55,0,73.97119835773195
0,42.672858798344606,8,0,60.16298430630021
1,73.89004997424325,5,1,92.00604252862799
1,50.29016106217632,42,1,82.94990969248855
0,32.16554870697557,54,2,42.93134372430866
1,49.251797688078234,48,3,69.16182494290466
0,34.30818372406244,44,3,40.7716927476319
1,57.101111235687,17,3,75.12834582922488
1,54.36421046509228,38,1,67.60865212149237
1,64.36759446662401,9,0,82.10175779277104
0,38.13677312458152,10,4,47.04031699400848
0,50.5101214434222,20,1,64.35341275784144
0,29.52467306860047,14,2,41.156951600290554
1,60.52242172887072,14,0,81.97499777410184
0,57.78306770660183,26,1,65.1729224003292
0,57.437075315413566,29,0,71.90572390102838
0,50.024285470354116,49,1,59.55655808992912
0,56.221593361831864,27,1,62.805144277180815
0,74.06508662462895,25,1,70.15347245549316
0,45.72358614436979,16,0,49.8332572647123
0,52.07967775565127,36,0,65.39964027298677
0,33.70810551227885,34,1,40.54629269699654
0,36.976085576025014,16,0,54.35896353406437
0,51.46719939639961,33,0,58.999521370576694
1,66.55900320052861,3,2,83.17555063902367
0,46.155787636226414,23,0,59.73876109483327
1,46.46125206031814,11,1,72.54678506425645
0,43.89672133243438,48,0,47.821987834524634
1,41.978649937335156,58,0,56.680774869871115
1,54.42457183563232,18,2,72.22942976242179
0,27.541135322320333,47,0,48.013324273072215
0,69.2140936500009,41,2,75.46751363495072
0,40.018665528058094,44,0,57.81215764501658
1,60.82855228157212,29,1,70.4010843982813
0,30.95002103909186,59,1,41.944638126595834
1,60.03260195819327,50,0,78.3981578733619
0,60.07916911721746,5,2,62.697967919573465
1,55.763031080088446,24,0,68.85349674674013
0,35.08357217300312,29,2,44.05118349109058
1,53.743222843971154,29,1,71.07589852882553
0,32.25415722898417,26,1,40.11264146574368
0,46.20855117355722,40,2,63.055383536044815
0,65.44119651432989,3,0,73.36232659215706
1,61.95052890606113,2,0,81.13161600820817
0,50.227744138106495,25,1,61.599069662725405
0,35.37790136115737,19,2,56.192100976671924
1,59.6838156826129,40,0,87.8472571363414
0,50.29071856547038,2,1,58.845130245851045
0,15.19526602654365,19,1,34.81454063535909
0,61.73944739474777,1,0,67.90223190967046
0,49.63650749195462,27,3,64.13495593328607
0,68.03676871974608,54,1,81.50514436813498
1,33.57094221735793,45,1,56.82701521034231
0,2.34944280205999,55,1,26.611464502954767
0,54.18625787517778,52,1,61.71794316267649
1,54.37345515022959,49,1,79.30047950927911
0,24.63992558590322,35,2,35.26040288948711
1,35.3225068120009,41,0,52.88924617928606
1,91.32826615579853,5,1,106.07134284461532
0,45.41584078769295,38,2,62.04474704273925
1,60.96438464564324,4,1,82.02645214922121
0,40.24010258947425,17,1,57.48589184537306
0,18.64545651720265,53,0,30.66129336905205
0,47.446126298061415,21,1,57.614491051527544
1,46.01593159570842,53,1,58.92760920806305
0,44.00182641997443,48,1,49.23341832303046
0,48.28038746740411,31,0,65.89986199326405
0,53.964024074684545,48,0,61.327300233867746
0,47.7482457311929,22,0,67.4857779428672
0,31.039907480789545,11,2,45.66679533097577
0,57.29277187342908,34,0,64.73086566510241
0,20.759423670163653,49,0,35.36132392384447
0,19.244638140736996,15,2,40.40807694488451
1,61.087707420523515,50,0,78.27623645810185
0,57.60530408203035,10,2,66.29382996149556
1,49.13906952388946,38,1,70.87015319288604
0,29.06827242867392,32,2,36.537714060214675
0,39.381335889888874,53,1,51.9944306623689
1,46.05879878470244,48,0,66.59824418910553
0,26.0615904713883,31,1,43.13194539961835
0,38.91457012965151,37,2,56.09507997574653
1,59.7849550726502,44,2,76.6471884668377
1,71.40958046433825,28,0,89.66004775354283
1,43.70847871012174,31,4,58.189304810468286
1,61.347325314741475,6,1,89.05258158389016
0,21.28909894118799,14,0,44.736299448439034
1,59.89176861670417,58,0,76.24668728544307
0,37.940773779087785,23,0,50.88985179978199
0,54.610184250619554,16,1,52.808697322774655
0,46.28371372640436,25,0,60.38020800484878
0,69.80621014675751,39,0,72.1759093847411
0,36.883465274901226,2,1,41.37122780130397
0,59.41409446342747,38,1,69.25617758996783
0,45.807388050552,41,1,52.10484092051104
1,47.625417829855046,39,1,62.95217728150398
1,47.242191602611854,34,0,71.6868749804522
1,37.31490343258831,51,3,68.01105074275635
0,49.78851551139993,40,2,61.22720992968006
1,49.060276668172676,43,0,75.53905839322994
1,53.61860372610094,25,1,71.19751964240498
1,51.26757718539294,36,0,73.9770930188891
0,61.969918244183546,16,0,70.79156174929308
1,63.85262924071053,57,0,83.36118245215428
0,34.24065017258298,18,0,42.67574050970588
1,63.03158750886156,13,0,68.27756677243528
1,32.20495359335219,59,0,62.75911926320212
1,58.817838322066024,37,1,75.79082964733533
0,59.29608177054303,27,3,58.112817675807975
0,21.33024662506244,34,0,36.995594426920114
0,51.39468869794114,11,2,62.98942014899162
1,42.97255829959526,1,1,64.62851569556219
0,38.61852113096938,13,1,52.21416737870252
1,70.26278496048508,30,1,86.70281724155285
0,40.19481289043871,5,1,50.54502269941504
1,37.904346063229255,18,3,61.204904321681965
0,51.1354241000764,14,1,60.13840000010867
1,60.28384619447625,13,1,79.22261844396064
0,47.875271209848094,32,2,60.28541904224031
0,67.49555818503879,7,1,76.90382836912383
1,57.964634929461354,8,0,73.89450978168787
0,17.326830204028546,50,2,37.26550744501233
0,42.057995547394874,7,0,55.85130832145815
0,41.57236850972451,52,3,59.399900579251174
1,57.190414301441336,49,2,76.71825420339435
0,10.627744154388324,16,0,33.557964912347735
1,88.23514563076583,43,1,89.4845220041756
0,57.96539142341315,31,0,61.082974825581985
0,52.23315205876537,51,1,67.34936056424384
1,67.72351574628719,27,0,85.85140949678765
1,85.15481079218938,33,1,92.87194521715953
1,63.06119966882605,53,0,81.38387913092576
0,64.2321964470743,29,3,76.73863339519932
0,51.960350366965734,8,1,55.401432308848804
0,47.87711369949577,33,0,59.71008476348266
0,42.863068339926485,41,2,65.23265329758156
0,37.60832012428187,19,3,46.074039423779425
0,39.69478850450754,21,1,47.216727009778225
1,29.741660534855253,41,1,41.50039659379311
1,48.86192823972465,21,4,67.2543626243399
1,24.729986341604196,25,0,54.414433809133406
0,52.86374786215566,42,1,59.704041335846014
1,49.45504087936487,56,0,82.57208271814447
0,52.20402947580032,23,1,78.79805654133638
0,42.168026449700115,11,1,62.7589526047349
1,96.15290555270755,33,1,103.3333167936823
1,70.40173850270469,20,3,87.88012779636904
0,31.33186249872916,25,4,42.134888368350786
1,53.493021311403474,26,0,69.54495368195198
1,40.87990785594015,40,1,64.42352998755769
1,34.78280409938879,52,1,52.56483453445138
0,29.898918933140976,12,1,34.455838947131895
0,56.48325036138881,32,1,58.2014209259857
0,39.77929647395639,33,0,53.16903652125737
0,64.51739036037806,10,3,81.08903029513826
0,64.90673321795659,4,1,76.62509060140123
1,70.60871577817174,15,1,85.93121347069409
0,37.214198508888444,51,3,53.57891118651554
0,57.130484160380156,6,0,65.36548933783814
0,59.48681324963451,27,2,72.92861243995002
0,42.88732737344053,5,0,58.08922244280827
0,38.42342063910687,5,1,38.77906699777273
0,74.14280998663959,18,4,76.06897477981155
0,53.41243813598081,28,0,66.13912917533345
1,59.539516260676066,35,1,81.70908560965162
1,37.66885982258109,59,1,57.81782715458095
1,31.710733002167093,22,0,44.668372733747375
0,41.458253382618345,34,0,54.21816489305953
0,48.139679189150044,4,1,50.851689092672245
0,34.036699897739766,18,0,43.06954348631966
0,49.85232787024425,41,1,66.92594762814187
0,24.6724221789725,51,2,37.450733189295754
1,33.199288662951915,26,0,53.02373394327524
0,60.063668724153125,42,2,67.41360458711559
1,59.056857804168416,22,1,81.79267323842566
1,44.121848519197,47,0,64.0522959511912
0,34.733535363845704,33,1,55.131856600636524
0,34.588946727109835,43,2,43.0670196180979
0,44.40097631088029,14,1,50.30798378157813
1,59.667777374679375,31,3,80.0943330142706
0,63.92368537016487,10,0,67.65056943394507
0,42.55202396777047,51,1,56.44069001727216
0,32.697613610228245,24,1,57.6165650591171
0,54.017654567995,21,1,56.87411605338157
0,37.64697544061226,48,2,51.75401374561655
1,42.226210417081965,8,1,68.40012505443909
1,69.87914135655556,32,0,82.61060867934323
1,62.40673142848652,31,0,79.99015308502172
0,52.36961468377177,34,1,50.39479335730535
0,30.921214983309156,23,0,44.72403149062041
0,53.17094851205988,25,1,57.563366356477644
0,65.93985936181289,7,1,67.83926805681854
0,44.36549501351696,19,5,54.45820568372411
1,70.26671134980073,7,2,83.97088445868414
1,69.3911793427731,47,2,79.31512571748871
1,74.9559924821521,8,1,97.78326157226121
1,54.578646897970295,14,1,74.40251748936507
1,58.81087549709018,1,0,79.01816699963933
0,71.21280932496634,13,2,74.14543003156481
0,56.71090905603464,3,1,65.06389643123873
0,42.48148838314681,53,0,43.56059706471659
1,43.27185745208208,28,1,59.14210796214737
1,53.578324306606085,38,2,80.31972600329136
1,30.64157867080672,51,2,57.61975944138116
0,47.85111626953711,15,3,55.867258971734366
1,66.4482067734538,36,1,85.1157966006346
0,17.13119223252078,53,0,24.959558345183893
0,73.01723152691773,3,1,76.39166684977994
1,66.83561328054739,4,2,83.48793019023394
0,43.10353076254285,5,0,58.42852033102236
0,58.150862418077146,50,1,62.47829436829359
0,50.047215903594896,26,5,60.24912345356413
1,68.44985552658025,25,1,83.52677557457788
0,64.74024714154912,10,0,73.66974946767806
0,28.998939152254863,8,0,44.37975740940748
0,58.80893620196265,12,3,66.8378281084622
0,46.915582195351284,54,1,59.235591484179174
1,51.2424885577715,58,2,67.98483186891194
0,39.07742148545277,59,0,48.64384294079345
1,76.22205603681253,3,1,83.14830284700166
0,65.60092729853864,27,2,75.996672299609
0,38.90343254040549,50,0,50.45729940169414
0,29.98084089634651,23,0,38.585629965168636
0,44.21491053533228,40,1,51.42430272508035
1,56.517539691369585,58,0,83.46493227679821
1,53.60308765919334,33,2,71.58259074806276
1,68.79699237152366,14,4,87.14449682404343
0,61.84879583271278,54,2,66.91667377566938
1,64.5435353862936,23,0,75.89277435151755
1,54.90283100915656,31,0,74.12484522005765
0,29.160519046835145,13,0,48.83367156053339
0,47.064522032796475,57,3,65.02738595597353
1,65.90134609862999,12,0,89.52920861751585
0,49.227156072130306,35,1,62.651370571761916
0,57.546355529356205,18,3,68.86190029355643
1,45.218775271308004,21,0,61.615531565655644
1,34.55282227187232,45,0,58.03423065166231
0,48.14983903930835,47,2,63.528197811109976
1,54.635711645489806,42,0,80.89182031780231
0,40.16468420807834,1,1,51.794755491086875
1,46.46433132714997,38,1,65.10464156693202
0,35.90805137021026,41,3,44.1315436772077
1,66.78867376346145,42,0,83.42718663381947
1,45.58316363617949,47,3,72.34803178741045
1,71.79133317689275,9,0,84.9949488614338
0,72.93121775811363,23,1,81.69006265921671
1,48.784310529173844,14,0,74.86137127141461
0,34.87326901178976,11,0,45.90795899142473
0,18.711531833999942,7,1,34.10583192712598
0,27.919443904598126,31,1,48.70635708044615
0,29.392477626520098,24,0,45.37387391298761
1,70.67704441192257,26,1,94.69455999662267
0,51.73736880840419,30,0,61.691099143201846
1,55.84406786137982,34,1,80.55079451404477
1,16.69368486597311,46,0,37.66606111333852
0,32.03050356174107,38,2,49.57142992286926
1,63.3061966466943,5,1,78.75623205695825
1,54.30161168573879,5,2,67.08498685129062
0,47.79192081971604,19,2,55.956030402470226
1,58.47263537900184,51,0,76.11273365131477
1,74.53696709203723,38,0,92.56677809380557
1,46.68436304694424,28,2,66.87773627323992
1,51.04054703987104,26,1,61.41512349356934
1,52.88895378096958,42,0,70.73717927882832
1,85.88164452910989,23,1,98.74706028782855
0,18.509656033714617,46,0,38.083657602675736
1,60.24834522183212,49,0,82.89199861204396
1,48.277966268614044,30,0,65.09151151314853
1,58.501575892762695,3,1,73.17202631910632
1,40.139411690079136,28,0,58.13504548587468
0,49.26552453712325,33,1,54.55707627404789
0,60.67115869198243,42,1,60.431674665114095
1,96.69365301565762,3,1,109.77495172546173
0,62.12054284103107,5,2,82.81870049522281
1,37.27901602954237,57,4,64.16697575551271
0,43.643604769659454,19,0,59.7898876145903
1,43.19878837424219,42,2,66.86914101212649
0,23.065352410549774,58,3,31.71551626712061
1,45.04864712447844,57,0,64.49417658897907
1,60.99243622732617,48,0,82.2811229176304
0,30.886518213848074,1,2,38.327759912205934
1,65.72723976575888,38,3,80.17063225366792
1,57.316622316265075,9,0,69.30695249244602
0,38.98650017043443,5,0,48.703239849399644
1,47.87705543993229,59,0,78.22849659358295
1,73.9748271146155,46,0,97.29339097972176
1,61.00321720258799,42,0,79.6146965348104
0,50.131754823472214,34,1,67.92173798418592
1,46.434750245585235,37,0,70.50116310986088
1,51.14913605677489,33,2,69.65769027746914
0,42.32354663086545,25,3,47.690603917344944
0,18.42875741421478,42,0,32.99398152536267
1,80.63266865802096,29,0,93.06497013539854
0,52.32987498799102,58,1,59.90451525384693
0,55.972208976838054,25,1,64.21271307587747
1,49.13138375184637,54,2,64.10378231813053
0,38.97324798913118,59,2,44.70929885085526
0,47.21113278576844,9,0,50.98837395534646
0,26.009078567085332,3,1,43.034185672961065
1,84.15629747079956,15,1,92.54154223755124
0,31.48232002366406,4,1,46.241242734326136
0,34.52050574229231,45,0,47.85229691258241
0,43.396111934203994,38,3,56.44355195843385
0,69.32113587278566,20,2,73.73882583211704
0,50.217634988939814,49,3,54.703561537803004
1,31.457963059543065,23,0,63.825842529696416
0,68.81507541136008,37,0,71.54570137013788
1,60.96500940178222,47,2,88.44291832955804
0,58.076524358246786,8,6,59.767770997336385
0,60.736013617562605,57,2,63.51934136647196
0,85.91542850873677,37,1,79.75700445955354
1,82.77642342554168,56,0,96.6366522822044
0,39.69926985495057,45,0,55.01526436769141
0,74.35827489216729,33,2,72.11304919700402
0,55.747522846383504,33,0,64.74647330940614
0,57.486437242066245,7,4,63.93125022127617
0,24.61593752535007,22,0,29.298723362577192
0,47.44421351917706,5,1,57.439384717036894
0,37.807646144951526,46,0,54.84807941331806
1,62.42088222339964,15,2,87.26362562486976
1,66.06620750604208,21,0,74.51235544542132
0,18.88270473475533,25,1,40.21732534326319
0,49.66947703993594,17,1,63.74063445761344
1,66.82792257191377,56,3,81.60855980535823
1,47.19981556529832,50,0,59.155131841423845
0,60.93595467503547,7,2,70.4097001601489
0,55.26748201440626,54,0,55.723133301334954
1,55.124903479289394,58,0,75.67340054022533
1,45.93027532897554,50,0,63.801915586898836
1,31.751287937964356,19,2,51.15013137627413
0,33.17704778862459,52,1,47.95771341670655
1,60.64028771682976,7,2,90.03648173467914
1,50.291873832783246,40,1,77.52684247031227
1,47.922316330891626,45,0,68.29554443246494
0,43.64164936516471,59,2,56.38243945735685
0,45.42216731778872,50,1,55.79411260669431
1,65.7036769173221,24,1,81.11059771909838
0,44.971338771979596,11,0,64.0250082860449
0,29.88402930047647,41,1,45.327869820675645
1,61.1547766331026,55,0,81.55188543275746
0,46.926850042029244,1,0,59.581005482965026
0,50.47093798299165,54,0,60.077914118160294
1,74.11367459599265,32,0,84.07191295421705
1,49.69159163974239,40,3,65.43412223031241
0,54.33775509678088,53,1,65.04546218730378
0,32.31614763052512,44,1,48.85084390597282
1,46.7049582147356,2,1,61.362955691090434
0,59.14289067812902,15,1,63.85754307149733
1,26.669393992381366,21,4,48.61073421522564
1,53.01267639673564,24,2,67.70634462972589
0,51.5118660896721,50,1,50.925642199659784
1,50.619311833811594,17,3,63.92342198879168
0,65.55738347987365,47,1,72.23448479390038
1,55.016577722727824,52,1,76.83680339333068
0,72.17107847534666,52,1,74.30040242731208
0,35.096157266089456,9,2,50.34444978845343
0,52.03886850827522,35,0,62.101677727605754
1,51.26700179584921,20,0,74.49436112667914
0,33.9611825936738,19,0,55.41197514005973
1,64.34442503137019,18,0,77.07958639872308
1,84.87009958779227,20,0,95.49087192321801
1,49.744908882742536,30,1,63.64572110259289
0,57.5753163241065,40,0,73.61542087258816
0,51.267777137229906,1,1,58.832458217969815
1,39.29622995139236,24,1,62.62337302312822
0,22.688595832969757,24,0,41.387618691462976
0,39.41339775356953,47,0,58.68426456223967
0,29.12062428572403,19,1,35.860182080490425
1,75.56153117088677,30,2,95.14720002616983
0,48.27335459115141,26,1,48.87091166060062
0,44.81121006429244,42,0,50.14237910227583
1,63.33730737181709,44,0,79.56424835109006
1,33.17373345716168,38,2,56.441683542836074
0,38.49703942993172,29,1,58.40868223353316
1,51.02108403872931,13,2,71.054354417664
0,65.43153487135221,4,1,72.15742397520633
0,57.52527567753182,45,1,66.96941618089295
0,53.72487713773823,17,3,68.67930023511843
1,51.17176602854025,33,3,67.34857209774421
0,56.00353783290163,5,1,56.596132245966466
1,53.02479357693882,28,1,72.89466581064306
0,34.550415878345966,24,0,48.06486290890982
1,50.69118832449727,17,0,69.652505864032
1,33.89467011623371,50,0,65.3201819885123
0,51.216238143512356,39,0,65.20418316349627
1,42.79028087767638,48,2,54.71936085862675
1,88.09072434174291,40,2,97.96225541633176
0,49.40158424372432,44,0,62.008078793843275
0,28.936406506076167,46,2,45.250170131879095
1,47.98729683984613,51,2,73.91398694014075
0,57.79038118456832,11,2,73.78525792900497
1,75.10045919228786,12,2,92.09179638966127
1,41.15821400091922,13,1,65.97949283175186
0,26.2635803896454,8,3,34.120630676421676
0,62.25255517146472,1,1,66.3926607297104
0,29.291019411505232,9,1,40.670710398680406
0,43.457668377387726,28,0,47.6688885627444
0,46.13569271733509,2,1,60.70312077392811
1,48.955498200498376,14,2,69.7839557611809
1,60.337466856115036,13,1,87.43919208016922
1,39.74548576570419,48,1,65.06874017622076
0,45.89406121749859,2,0,58.34427487181983
0,49.78594470575917,4,0,67.63522076071082
1,52.24396936278182,12,1,68.1898804114395
1,51.46740762061884,48,0,62.08382949969454
0,56.5400866283387,10,1,69.93029968182103
0,62.65759264462606,3,2,72.20304868194594
0,55.88951173476452,4,0,64.04206746197903
0,56.80378285263828,6,1,63.04354839460406
0,26.266652498802834,23,0,37.38113122150953
0,50.753415487485206,5,2,60.56156563256553
0,57.19261322002413,50,1,66.80374790944737
0,60.93411791855675,3,1,72.24469536432335
0,39.61473838649309,10,1,44.51973608306133
1,40.11441087667033,43,0,67.63877913595593
1,41.38848987074603,19,0,62.12045702952531
1,58.04620849837015,14,0,76.754524580934
1,65.50821582386313,21,0,78.6967886181219
1,43.88809839062598,43,0,67.43047741700526
1,63.619434704405734,28,1,90.08611320486038
0,51.85219713746891,21,1,65.42810306526671
0,48.135713342563456,36,3,56.29657555568548
0,46.829236552730464,24,2,48.69626754427212
1,61.19917046903235,54,1,75.8986546660603
1,54.88366725180605,38,0,71.16828244972325
1,84.13738141471455,17,0,99.38497114808655
0,37.21663035504014,22,0,46.48768960251513
1,57.77152553044964,19,0,72.2968803228346
1,42.06198485282731,45,0,61.86618592168236
0,36.960695195170345,54,1,49.326441953929944
1,49.83699294447542,10,1,68.25048588985906
1,52.06028719110554,11,2,69.61307414026072
1,93.77260332590139,38,1,98.22398025826938
0,47.23781276475197,2,1,60.01869077685938
0,33.04731905772975,33,1,41.26475667845476
1,54.09516076241579,43,1,77.83896676363644
1,18.880399436804474,31,3,50.65658290406068
1,48.620648260936015,48,1,62.72789200118407
0,50.24037923442741,35,1,68.85333656557056
1,61.91900574417817,37,1,85.03652479306685
1,64.6043337414177,47,1,82.51547013785517
1,42.446455716384236,47,0,59.018340473687346
1,47.740789780551005,36,1,55.392041401299224
1,38.508187540839934,23,0,60.82707493425604
1,33.079061677884596,36,1,57.1035571075432
1,54.64842169070952,40,1,78.1575791373468
0,30.896216771051012,39,1,34.904183150117355
0,43.78059649142205,26,1,59.965109470575726
0,35.07239060151144,25,2,53.69626843414809
1,58.245247794353894,17,1,78.73060183199166
1,77.02145148899731,15,0,84.8611587103273
1,30.47618025795003,37,0,53.22897988264885
1,22.204722756536462,45,0,41.99907553468581
0,48.12669671974899,4,0,51.93918371645936
0,50.235466939366376,22,0,54.35258525008511
1,53.279889601359464,17,1,73.72070657221118
1,43.30519227148483,22,0,60.49307436671882
0,46.99041051761852,17,0,56.4181422465085
1,55.51265615810903,14,1,77.74274714935
0,65.60646338967258,14,1,72.45932745488719
0,20.674268445225756,17,1,34.55266122448839
1,44.465908414528066,8,0,64.86207175006592
0,53.20713190911595,34,1,70.57853099061734
1,36.23035843083896,26,0,65.45263975515373
1,75.96754447650949,45,0,78.52494212505343
0,40.46885179656894,30,0,49.94875271247987
0,49.38060969489076,22,2,59.577331269859656
1,58.34033145263436,16,2,86.96937569225817
1,41.13072816797158,30,2,61.97810094971787
0,22.301404282933742,16,2,35.82737507552497
0,43.570182096252,38,0,53.661923543353616
0,65.44160833890561,54,1,71.772315905401
0,44.94657309822292,24,0,57.029288191833366
1,37.30348547811532,36,2,61.670980352919514
0,63.88508314254082,35,3,70.13690789179202
0,45.03837655965421,6,1,65.2508308856954
0,42.34758779524674,4,1,54.04221682216826
0,52.24184134494964,18,0,67.58214252815833
1,61.56125314428181,6,0,79.62618282128685
1,85.72570297598818,26,0,96.49118143913131
1,62.40854161486135,37,1,82.26409245911121
1,67.39759949582516,27,0,71.8967810970775
1,42.41050701518217,41,1,63.141344731224656
1,34.61197841045785,11,0,43.114085713294706
1,50.934970244286845,38,0,64.61959700851916
0,51.607548728893946,16,2,57.29602958806111
1,33.82230887953104,19,0,56.9376961899505
1,47.370582051439804,43,0,69.57080730304533
0,55.98976402578696,53,0,56.44019007175985
0,55.405900925271204,15,2,61.833480916761324
1,57.56431780076409,26,1,74.30472371905216
0,54.364470952061644,56,0,73.7581798246598
1,42.394870110949164,41,2,63.55930985756127
0,42.29149060026735,56,3,47.46776752429203
0,32.01572903009186,31,0,49.88649772588213
0,76.77162558777643,19,2,80.06180608724169
0,50.201755469289395,57,0,63.88656999819336
0,46.627204163077224,51,0,62.32893332337365
0,36.06811877821312,24,0,44.58777056232182
1,94.03486853491668,58,1,103.18158189815897
0,33.90007951665657,9,1,45.21975622022579
1,43.5672811159089,23,3,69.26076067653472
0,56.23755254429091,4,1,73.10213528895744
1,59.00319448616416,10,1,85.5049814587583
1,64.36898082823527,9,0,80.43779839067139
1,77.11412761653895,19,1,99.36942606043016
0,57.592364831910686,15,0,67.93932838319658
0,34.159538000499985,51,0,45.51994361559021
1,46.14582312317328,34,1,62.98501094162596
0,54.61748558770827,42,0,66.07058758938028
1,81.02339062258736,19,2,102.8095955044643
0,29.032917823635543,49,1,49.35888298255399
1,68.03864757837842,52,1,80.45429458750216
1,52.69871554319625,56,1,73.88866427820938
1,62.56745802844221,21,2,75.78224821043838
0,48.47007925046102,34,2,59.82564911867712
0,37.363510548105104,51,2,52.22095641599215
1,61.26309169101998,17,1,80.5769655546566
0,59.816465406584314,18,1,72.81524463647249
0,64.58085448609583,17,0,68.07258970018107
0,49.80043046932047,2,1,66.52749635539315
0,41.00266965020226,51,0,50.949522349957086
0,26.618195074642376,1,1,35.61106765594408
1,62.290599022091094,43,1,84.85270948917274
1,56.358342236659794,57,1,77.37707191452043
0,35.51326050704061,10,2,53.26606467112517
0,41.92139490055064,37,0,54.29512097258731
1,42.99861782072839,48,1,53.482660571683354
0,27.75523352026373,56,0,38.01134760226324
0,37.73476405092299,5,0,50.7739368379056
1,32.99254464790469,56,0,56.101438706077076
0,43.81281482168095,55,2,64.0612098981475
0,38.919537525056555,12,1,47.142830115314446
0,25.59492618699877,36,3,44.816281189603245
0,80.33885345854222,31,1,87.19611458110188
1,68.78811096543846,55,0,72.99958485280906
1,38.314708677200215,38,2,60.558105872981876
1,54.08632094980415,51,0,73.82768522221042
0,56.261976347319425,9,0,71.5782330806741
1,67.86628782160216,44,0,75.6924275269719
0,37.72092460009882,26,0,54.04252406608105
1,66.38160175973638,15,1,85.08411785805825
0,41.78142043689597,16,0,59.99998566606006
1,29.9620639374708,13,3,50.813924449284535
1,60.86204838971746,25,0,82.54718429956982
1,69.36137636183642,30,2,79.93264931301756
1,88.81863460296026,53,3,111.36648298970212
0,32.004121023646796,56,2,43.48239139544604
1,60.483795276211836,7,0,70.95268064941256
0,43.85298134309701,57,1,50.737593361253715
1,61.75038065786047,55,2,84.24322896846098
0,27.94265673153124,52,1,42.182401296268274
0,31.05845336452154,4,2,49.89459684570898
0,38.36187765250274,43,1,58.59426254359998
0,51.184460685021264,40,1,65.8091013627015
0,40.38378100192467,38,1,56.972356635321816
1,59.88581515870129,57,0,72.92683387927245
1,65.40341927386872,30,1,78.49672826320436
1,58.99366311868034,10,2,71.27934414935945
0,74.28181459491302,30,0,79.57884739068122
0,56.23739944183014,39,0,74.61965935505906
0,31.746549344897492,7,1,44.137218628505494
1,70.45064770307509,36,1,95.14144003064978
1,40.92265646591004,35,1,54.73250269916619
1,63.65627749528355,24,1,78.66235254645626
0,73.60601324832659,39,2,74.26933955140126
1,56.85032016095599,36,1,77.68069753540738
0,27.557617802530253,45,1,43.85688250446589
0,36.22681750235313,20,1,40.68582603633732
1,69.84116700327704,49,1,81.71483813798437
1,47.463159715357754,32,1,73.75221861874343
0,51.193603024132486,59,2,65.77550357915325
1,61.38236624245414,39,1,74.91480195743138
0,60.44484293120485,49,0,64.63936288693245
1,54.18199718578191,26,0,72.74625279933943
1,46.86997443169301,26,3,63.107882099328314
0,45.30997331401464,36,2,58.27664555824893
0,62.86848237937014,43,3,69.28371865784376
0,58.3035429660169,35,1,71.50549882971498
1,46.140499990733154,43,2,65.67173604965883
1,66.23168469489711,35,0,87.43002673237343
0,48.06448827305324,12,2,55.860223114858286
0,37.2250673849841,33,0,47.2978269255755
0,38.615439516449825,36,1,50.65091639039131
0,35.31888745535351,14,1,40.497682491585905
1,45.91384975094469,33,2,66.36066971261698
1,68.50586417504289,46,0,90.28908303200174
0,37.92357228454237,45,0,44.61051405361847
0,52.827136415271546,45,0,67.23889265936677
0,40.149659815588805,24,0,52.49761093820433
1,46.09536438092844,15,1,67.76724478590353
0,27.349381820221218,31,1,43.91354693655521
0,46.691926562651936,17,2,55.882821595521584
1,47.09441930292557,12,1,69.42894238360616
1,58.10431916053543,22,1,75.31983489285123
0,53.34921369883056,23,0,59.74838729198604
0,32.02411812571932,26,2,51.50993803374999
1,66.26297366065315,14,2,76.79178594769208
1,53.15454560332993,12,2,70.05380494787069
0,52.9759027576623,50,2,66.5193642272678
1,49.86226469922292,4,1,65.30529796900832
0,42.23363829166671,59,0,52.91389735462673
1,53.26703509623089,46,1,65.74767317469274
0,57.13382653892874,51,0,63.609249491177586
0,23.796564629816675,13,1,31.846290615040306
1,41.91858743980856,57,0,59.91728440491556
0,46.17579544394616,55,2,57.768547002627514
1,53.84255908541417,18,0,72.78946712154489
0,67.89966508890689,43,0,79.78881079890158
0,38.423887781048265,28,2,54.33588837589618
0,42.53057229773237,38,0,52.19657771274558
0,42.31198834030175,41,1,58.61092227011171
0,37.97708614843188,44,1,49.68148569494363
0,44.79220257331606,19,1,52.430804423379
1,61.56203329981957,46,2,73.06719396745784
1,34.19246756953481,47,1,64.66075249076876
0,56.41721592729355,43,0,71.50975555477648
0,24.471466549724965,38,2,38.5647169986527
0,41.57993005336691,46,1,52.84667004181297
0,45.05766049673021,3,0,54.87528261046134
1,75.12289509371098,19,0,80.57177045783865
0,45.87796542870968,20,1,56.152687623228644
0,16.981347898236223,25,1,22.87989573327934
0,20.016666397081252,11,1,30.110113197512113
1,50.51044379520022,56,1,70.34247036110766
0,59.20656283684863,17,2,71.42621598254786
0,55.631837864408794,59,2,56.13814457107983
0,52.51355158701485,49,1,61.203866592095025
1,67.433893962585,55,1,83.58553793772299
1,41.90613168894303,35,1,62.70684337901115
0,63.423658340402376,14,1,72.38359483009395
